employee_id,date_of_joining,joining_month,gender,company_type,wfh_setup_available,designation,resource_allocation,mental_fatigue_score,burn_rate,risk
EMP017010,20-08-2008,August,Male,Service,Yes,2,4,7.3,0.57,Low Risk
EMP017012,12-08-2008,August,Female,Service,Yes,5,9,9.7,0.81,High Risk
EMP017013,20-09-2008,September,Female,Service,No,4,7,6.2,0.49,Low Risk
EMP017014,01-03-2008,March,Male,Service,No,2,4,7.6,0.54,Low Risk
EMP017017,10-06-2008,June,Male,Service,No,3,6,7.9,0.68,Low Risk
EMP017018,06-11-2008,November,Male,Service,Yes,4,7,8,0.79,High Risk
EMP017019,01-11-2008,November,Male,Product,No,4,7,7.6,0.72,High Risk
EMP017020,17-11-2008,November,Female,Service,No,1,2,0,0,Low Risk
EMP017021,14-06-2008,June,Male,Service,No,2,4,2.7,0.18,Low Risk
EMP017022,23-05-2008,May,Male,Product,Yes,2,4,6.4,0.6,Low Risk
EMP017023,25-10-2008,October,Male,Product,Yes,2,5,6.9,0.48,Low Risk
EMP017024,20-03-2008,March,Female,Product,No,1,2,5.4,0.46,Low Risk
EMP017025,30-09-2008,September,Female,Service,Yes,1,2,4.7,0.39,Low Risk
EMP017026,23-05-2008,May,Female,Service,Yes,2,7,8.6,0.71,High Risk
EMP017027,09-08-2008,August,Female,Service,Yes,3,5,6.6,0.48,Low Risk
EMP017028,31-01-2008,January,Male,Service,Yes,3,7,7.6,0.71,High Risk
EMP017029,22-11-2008,November,Female,Product,Yes,0,2,3,0.15,Low Risk
EMP017032,13-07-2008,July,Male,Service,No,4,6,6.5,0.64,Low Risk
EMP017033,07-01-2008,January,Female,Product,No,2,6,6.9,0.57,Low Risk
EMP017034,30-11-2008,November,Female,Product,Yes,0,2,4.1,0.18,Low Risk
EMP017035,20-05-2008,May,Female,Product,Yes,3,6,4.9,0.31,Low Risk
EMP017036,13-12-2008,December,Male,Product,No,0,1,1,0.02,Low Risk
EMP017038,29-09-2008,September,Male,Service,Yes,2,6,6.7,0.55,Low Risk
EMP017039,20-03-2008,March,Female,Service,No,3,7,8.1,0.69,Low Risk
EMP017040,23-02-2008,February,Female,Service,No,4,8,8,0.82,High Risk
EMP017041,05-10-2008,October,Female,Product,No,1,2,2.2,0.15,Low Risk
EMP017043,27-07-2008,July,Female,Service,Yes,2,4,6.2,0.45,Low Risk
EMP017044,26-10-2008,October,Male,Service,Yes,3,6,5.2,0.4,Low Risk
EMP017045,12-10-2008,October,Female,Service,No,3,5,7.5,0.54,Low Risk
EMP017046,15-05-2008,May,Female,Product,No,2,4,5.7,0.44,Low Risk
EMP017047,11-07-2008,July,Male,Service,No,3,7,7.5,0.66,Low Risk
EMP017048,24-05-2008,May,Male,Service,Yes,4,6,7.3,0.65,Low Risk
EMP017049,10-11-2008,November,Male,Product,No,4,7,7.5,0.68,Low Risk
EMP017050,11-09-2008,September,Male,Product,Yes,2,6,8.3,0.7,High Risk
EMP017051,23-07-2008,July,Male,Service,No,3,6,5.9,0.54,Low Risk
EMP017052,07-04-2008,April,Male,Service,No,3,6,5.8,0.51,Low Risk
EMP017054,07-08-2008,August,Male,Service,No,3,4,6.5,0.49,Low Risk
EMP017055,06-12-2008,December,Male,Service,Yes,3,6,8.8,0.78,High Risk
EMP017056,22-10-2008,October,Male,Product,Yes,2,3,3.3,0.17,Low Risk
EMP017057,22-08-2008,August,Female,Product,Yes,1,3,2.7,0.16,Low Risk
EMP017058,23-08-2008,August,Male,Service,Yes,2,5,6.2,0.54,Low Risk
EMP017059,18-01-2008,January,Female,Service,No,1,2,3.2,0.15,Low Risk
EMP017060,21-07-2008,July,Female,Service,Yes,1,3,3.3,0.12,Low Risk
EMP017061,28-11-2008,November,Female,Product,No,3,6,6,0.55,Low Risk
EMP017062,17-08-2008,August,Female,Service,No,1,2,3.9,0.25,Low Risk
EMP017063,25-08-2008,August,Male,Product,No,3,5,6.5,0.52,Low Risk
EMP017065,26-02-2008,February,Female,Service,Yes,1,2,5.3,0.46,Low Risk
EMP017066,24-01-2008,January,Female,Service,Yes,3,5,4.4,0.36,Low Risk
EMP017067,07-12-2008,December,Female,Product,No,3,5,4.9,0.41,Low Risk
EMP017069,20-08-2008,August,Female,Product,No,4,7,7.2,0.74,High Risk
EMP017072,02-11-2008,November,Male,Service,Yes,1,3,6.1,0.42,Low Risk
EMP017073,19-03-2008,March,Female,Service,No,2,5,6.1,0.52,Low Risk
EMP017074,13-01-2008,January,Female,Service,Yes,0,1,1.5,0.07,Low Risk
EMP017075,09-01-2008,January,Male,Product,No,4,8,8,0.69,Low Risk
EMP017076,17-11-2008,November,Female,Service,Yes,4,8,8.1,0.67,Low Risk
EMP017077,22-11-2008,November,Male,Service,Yes,1,3,4.1,0.22,Low Risk
EMP017078,16-10-2008,October,Female,Product,Yes,3,6,5.3,0.46,Low Risk
EMP017080,20-01-2008,January,Female,Product,No,2,4,6.5,0.46,Low Risk
EMP017081,01-07-2008,July,Female,Product,No,2,6,6.7,0.55,Low Risk
EMP017084,09-03-2008,March,Male,Service,No,1,4,6.3,0.51,Low Risk
EMP017085,13-08-2008,August,Female,Product,No,3,6,6,0.47,Low Risk
EMP017087,06-07-2008,July,Male,Product,Yes,1,2,4.2,0.27,Low Risk
EMP017088,15-05-2008,May,Male,Product,Yes,2,3,4.2,0.33,Low Risk
EMP017089,17-06-2008,June,Female,Product,Yes,0,1,3.6,0.14,Low Risk
EMP017090,26-06-2008,June,Female,Service,No,3,7,6.3,0.51,Low Risk
EMP017092,28-09-2008,September,Male,Product,Yes,3,7,7.3,0.59,Low Risk
EMP017093,15-10-2008,October,Male,Service,No,3,7,7.4,0.62,Low Risk
EMP017094,02-10-2008,October,Male,Service,No,2,5,7.7,0.66,Low Risk
EMP017095,25-11-2008,November,Male,Service,Yes,0,1,2.3,0.05,Low Risk
EMP017096,18-04-2008,April,Male,Product,No,4,7,8.1,0.77,High Risk
EMP017098,23-02-2008,February,Female,Service,Yes,2,4,5.1,0.28,Low Risk
EMP017099,29-05-2008,May,Male,Product,Yes,3,6,6.9,0.46,Low Risk
EMP017100,22-12-2008,December,Female,Product,Yes,1,2,4.1,0.26,Low Risk
EMP017101,04-01-2008,January,Male,Service,Yes,3,7,8.8,0.79,High Risk
EMP017103,22-08-2008,August,Female,Service,Yes,3,5,6,0.43,Low Risk
EMP017104,29-03-2008,March,Female,Product,Yes,0,1,3.2,0.24,Low Risk
EMP017105,24-08-2008,August,Male,Service,Yes,2,5,8,0.59,Low Risk
EMP017106,15-01-2008,January,Female,Product,Yes,2,4,4.2,0.3,Low Risk
EMP017107,28-08-2008,August,Female,Product,Yes,5,9,9.6,0.88,High Risk
EMP017108,11-06-2008,June,Female,Product,Yes,1,3,6.7,0.48,Low Risk
EMP017109,31-07-2008,July,Male,Service,Yes,3,6,5.1,0.35,Low Risk
EMP017110,25-10-2008,October,Male,Product,Yes,1,1,4.5,0.29,Low Risk
EMP017111,05-09-2008,September,Male,Service,No,1,3,3.8,0.29,Low Risk
EMP017112,29-10-2008,October,Female,Service,Yes,2,4,4.3,0.35,Low Risk
EMP017113,26-12-2008,December,Male,Product,Yes,4,7,7.3,0.7,High Risk
EMP017114,20-12-2008,December,Female,Product,No,2,4,6.9,0.54,Low Risk
EMP017115,14-06-2008,June,Female,Product,Yes,1,3,3.5,0.3,Low Risk
EMP017116,24-03-2008,March,Female,Service,No,3,5,6.5,0.55,Low Risk
EMP017117,15-09-2008,September,Male,Service,Yes,2,4,4,0.3,Low Risk
EMP017118,04-02-2008,February,Female,Service,Yes,3,5,5.4,0.41,Low Risk
EMP017119,20-10-2008,October,Female,Service,Yes,1,1,1.3,0.08,Low Risk
EMP017120,06-01-2008,January,Female,Service,No,1,1,1.5,0.07,Low Risk
EMP017121,19-10-2008,October,Female,Service,No,0,3,4.4,0.3,Low Risk
EMP017122,18-08-2008,August,Male,Service,No,3,5,6.7,0.6,Low Risk
EMP017124,09-08-2008,August,Female,Service,Yes,0,1,4.9,0.27,Low Risk
EMP017125,16-10-2008,October,Female,Service,No,1,3,5.3,0.36,Low Risk
EMP017126,23-07-2008,July,Female,Service,Yes,3,6,6.2,0.6,Low Risk
EMP017127,08-10-2008,October,Female,Service,Yes,0,1,0.2,0,Low Risk
EMP017128,23-07-2008,July,Male,Service,No,3,4,5,0.4,Low Risk
EMP017129,25-07-2008,July,Male,Product,Yes,1,1,4.1,0.28,Low Risk
EMP017131,19-08-2008,August,Male,Service,Yes,2,5,3.6,0.31,Low Risk
EMP017132,06-06-2008,June,Female,Service,Yes,3,5,6.5,0.55,Low Risk
EMP017133,29-09-2008,September,Male,Product,No,2,5,6.8,0.45,Low Risk
EMP017134,03-06-2008,June,Male,Service,Yes,4,9,9.8,0.85,High Risk
EMP017135,09-02-2008,February,Female,Product,No,2,3,5.3,0.38,Low Risk
EMP017136,06-10-2008,October,Female,Service,Yes,3,5,5.2,0.45,Low Risk
EMP017137,09-12-2008,December,Female,Product,No,2,2,4.4,0.26,Low Risk
EMP017139,18-02-2008,February,Female,Product,No,3,6,8.3,0.63,Low Risk
EMP017140,02-08-2008,August,Male,Service,Yes,3,6,4.6,0.41,Low Risk
EMP017141,21-05-2008,May,Male,Service,Yes,5,9,7.8,0.78,High Risk
EMP017144,19-10-2008,October,Female,Product,Yes,3,6,6.1,0.38,Low Risk
EMP017145,15-11-2008,November,Male,Product,No,4,8,6.7,0.55,Low Risk
EMP017146,19-02-2008,February,Male,Service,No,3,7,6.1,0.52,Low Risk
EMP017147,20-03-2008,March,Female,Service,No,3,6,7,0.55,Low Risk
EMP017148,04-10-2008,October,Female,Product,Yes,3,7,6.5,0.6,Low Risk
EMP017151,14-04-2008,April,Female,Service,Yes,3,5,6,0.46,Low Risk
EMP017152,30-08-2008,August,Male,Product,No,4,9,9.8,0.83,High Risk
EMP017153,31-03-2008,March,Female,Product,No,2,2,2.1,0.17,Low Risk
EMP017154,17-01-2008,January,Male,Service,Yes,3,4,5.7,0.37,Low Risk
EMP017156,03-12-2008,December,Male,Product,No,2,7,7.5,0.71,High Risk
EMP017157,25-01-2008,January,Male,Product,No,3,6,7,0.63,Low Risk
EMP017158,08-11-2008,November,Male,Product,Yes,1,3,7.3,0.5,Low Risk
EMP017159,03-03-2008,March,Male,Service,Yes,1,4,5.9,0.42,Low Risk
EMP017160,19-01-2008,January,Female,Product,Yes,3,4,5.2,0.27,Low Risk
EMP017161,01-10-2008,October,Female,Service,Yes,3,4,6.3,0.4,Low Risk
EMP017162,21-09-2008,September,Female,Service,No,2,3,4.1,0.25,Low Risk
EMP017163,01-06-2008,June,Female,Service,No,2,3,3.9,0.31,Low Risk
EMP017164,06-01-2008,January,Female,Service,No,2,4,7.5,0.64,Low Risk
EMP017165,07-07-2008,July,Male,Service,Yes,2,4,4.9,0.31,Low Risk
EMP017166,31-07-2008,July,Male,Service,Yes,2,3,4.1,0.33,Low Risk
EMP017167,08-09-2008,September,Male,Service,Yes,2,5,6.6,0.62,Low Risk
EMP017169,11-01-2008,January,Female,Product,Yes,2,3,6.1,0.41,Low Risk
EMP017170,24-09-2008,September,Male,Service,Yes,1,3,1.9,0.15,Low Risk
EMP017171,29-10-2008,October,Female,Service,No,2,4,3.9,0.22,Low Risk
EMP017172,10-12-2008,December,Male,Product,No,2,5,8,0.6,Low Risk
EMP017173,29-07-2008,July,Male,Product,Yes,3,6,8.4,0.69,Low Risk
EMP017174,02-06-2008,June,Male,Service,Yes,2,6,8.1,0.62,Low Risk
EMP017175,04-06-2008,June,Male,Product,No,3,7,10,0.93,High Risk
EMP017176,01-11-2008,November,Male,Service,Yes,2,3,3.5,0.18,Low Risk
EMP017178,16-04-2008,April,Female,Service,Yes,1,3,5.9,0.37,Low Risk
EMP017180,19-10-2008,October,Male,Service,No,2,4,7.1,0.57,Low Risk
EMP017182,08-11-2008,November,Female,Service,No,3,7,8.5,0.8,High Risk
EMP017183,14-12-2008,December,Female,Product,Yes,3,6,5.2,0.45,Low Risk
EMP017184,21-10-2008,October,Female,Service,No,4,7,6.2,0.59,Low Risk
EMP017185,28-11-2008,November,Male,Product,No,2,3,4.1,0.25,Low Risk
EMP017186,08-09-2008,September,Male,Service,No,3,5,7.1,0.66,Low Risk
EMP017188,15-09-2008,September,Male,Service,No,3,7,8.1,0.64,Low Risk
EMP017189,16-03-2008,March,Male,Service,No,0,1,0.9,0.08,Low Risk
EMP017190,23-10-2008,October,Male,Service,No,3,7,7.6,0.57,Low Risk
EMP017191,04-12-2008,December,Female,Service,Yes,2,4,5.4,0.49,Low Risk
EMP017192,10-09-2008,September,Female,Service,Yes,2,4,6.2,0.51,Low Risk
EMP017193,28-02-2008,February,Male,Product,No,3,7,8.6,0.66,Low Risk
EMP017194,18-03-2008,March,Male,Service,Yes,3,7,8.4,0.66,Low Risk
EMP017197,24-09-2008,September,Female,Service,No,2,5,4.9,0.45,Low Risk
EMP017199,21-05-2008,May,Male,Product,Yes,2,2,4.6,0.27,Low Risk
EMP017200,04-11-2008,November,Male,Service,Yes,1,3,6.7,0.43,Low Risk
EMP017201,17-06-2008,June,Male,Service,No,3,6,8.4,0.68,Low Risk
EMP017202,09-12-2008,December,Female,Service,No,2,3,4.9,0.44,Low Risk
EMP017203,17-03-2008,March,Male,Service,No,1,2,3.9,0.24,Low Risk
EMP017205,02-07-2008,July,Female,Service,Yes,2,4,4.6,0.29,Low Risk
EMP017206,15-02-2008,February,Female,Service,Yes,1,3,3.9,0.32,Low Risk
EMP017207,10-10-2008,October,Female,Service,Yes,1,4,6,0.41,Low Risk
EMP017208,30-12-2008,December,Female,Product,Yes,4,6,7.8,0.59,Low Risk
EMP017209,28-03-2008,March,Male,Service,Yes,1,2,6.6,0.48,Low Risk
EMP017211,26-04-2008,April,Female,Service,Yes,3,5,5.2,0.49,Low Risk
EMP017212,03-08-2008,August,Male,Service,No,2,6,8.2,0.62,Low Risk
EMP017213,09-06-2008,June,Female,Service,No,3,4,5.8,0.34,Low Risk
EMP017214,18-07-2008,July,Male,Service,No,2,6,8.7,0.73,High Risk
EMP017216,01-02-2008,February,Male,Service,Yes,3,4,6.1,0.4,Low Risk
EMP017217,02-09-2008,September,Male,Product,No,2,4,7.9,0.61,Low Risk
EMP017219,14-08-2008,August,Male,Service,Yes,3,6,6.4,0.61,Low Risk
EMP017220,28-01-2008,January,Male,Service,No,2,3,3.3,0.26,Low Risk
EMP017221,17-11-2008,November,Male,Service,No,3,6,6.3,0.53,Low Risk
EMP017222,23-04-2008,April,Male,Service,No,0,1,2.4,0.15,Low Risk
EMP017223,28-04-2008,April,Female,Service,No,1,1,3.8,0.16,Low Risk
EMP017224,19-03-2008,March,Female,Product,Yes,1,3,4.9,0.35,Low Risk
EMP017225,10-10-2008,October,Female,Service,Yes,2,3,6.2,0.5,Low Risk
EMP017226,16-04-2008,April,Male,Service,No,4,8,8.7,0.69,Low Risk
EMP017227,12-07-2008,July,Male,Service,Yes,4,8,7.4,0.57,Low Risk
EMP017228,01-09-2008,September,Female,Product,Yes,1,4,4.4,0.39,Low Risk
EMP017230,05-08-2008,August,Male,Service,No,2,4,6.6,0.59,Low Risk
EMP017231,05-06-2008,June,Female,Service,Yes,2,4,6.9,0.53,Low Risk
EMP017233,26-09-2008,September,Male,Product,No,3,8,8.4,0.8,High Risk
EMP017234,09-01-2008,January,Female,Service,No,2,3,3.4,0.28,Low Risk
EMP017235,10-09-2008,September,Male,Service,No,0,1,0,0,Low Risk
EMP017236,12-11-2008,November,Female,Product,Yes,3,5,6,0.46,Low Risk
EMP017237,02-04-2008,April,Male,Product,No,2,6,7.3,0.71,High Risk
EMP017238,18-05-2008,May,Male,Service,No,4,8,8.2,0.75,High Risk
EMP017239,28-07-2008,July,Female,Service,Yes,1,4,5.1,0.3,Low Risk
EMP017240,24-03-2008,March,Female,Product,No,2,4,6.2,0.57,Low Risk
EMP017241,17-05-2008,May,Female,Service,Yes,3,4,5.6,0.42,Low Risk
EMP017244,23-07-2008,July,Female,Service,No,3,5,6.7,0.49,Low Risk
EMP017246,20-06-2008,June,Male,Service,Yes,1,2,4.7,0.29,Low Risk
EMP017247,29-07-2008,July,Male,Service,Yes,2,5,4.3,0.36,Low Risk
EMP017249,29-10-2008,October,Female,Service,No,4,8,8.5,0.88,High Risk
EMP017250,03-12-2008,December,Male,Service,No,4,7,6.5,0.63,Low Risk
EMP017251,20-08-2008,August,Male,Product,Yes,1,1,2.7,0.09,Low Risk
EMP017252,17-05-2008,May,Female,Product,Yes,1,2,5.4,0.4,Low Risk
EMP017253,09-03-2008,March,Female,Product,Yes,0,1,2.9,0.18,Low Risk
EMP017254,19-11-2008,November,Female,Product,Yes,1,2,4.5,0.26,Low Risk
EMP017255,16-07-2008,July,Male,Service,No,0,1,2,0.14,Low Risk
EMP017256,28-07-2008,July,Male,Service,Yes,2,4,5.5,0.42,Low Risk
EMP017257,18-10-2008,October,Male,Product,No,2,3,3.6,0.2,Low Risk
EMP017258,08-03-2008,March,Male,Product,Yes,4,6,8,0.68,Low Risk
EMP017259,04-05-2008,May,Male,Product,Yes,2,4,4.3,0.25,Low Risk
EMP017260,21-11-2008,November,Male,Service,No,2,3,3.8,0.25,Low Risk
EMP017261,04-06-2008,June,Male,Service,No,3,6,7.6,0.58,Low Risk
EMP017262,31-08-2008,August,Female,Service,No,1,4,6,0.52,Low Risk
EMP017264,09-04-2008,April,Male,Service,No,4,6,7.7,0.69,Low Risk
EMP017268,15-02-2008,February,Male,Service,No,3,5,8,0.64,Low Risk
EMP017269,12-06-2008,June,Female,Product,Yes,1,4,4.6,0.4,Low Risk
EMP017270,20-04-2008,April,Male,Product,No,2,5,6.1,0.54,Low Risk
EMP017271,04-11-2008,November,Male,Product,Yes,2,7,7.9,0.71,High Risk
EMP017272,05-08-2008,August,Female,Product,Yes,1,3,4,0.3,Low Risk
EMP017273,14-09-2008,September,Female,Product,Yes,0,1,2.7,0.13,Low Risk
EMP017274,13-03-2008,March,Male,Service,Yes,2,5,7,0.62,Low Risk
EMP017275,20-05-2008,May,Male,Service,No,2,4,4.5,0.35,Low Risk
EMP017276,24-03-2008,March,Male,Service,No,3,4,7.1,0.5,Low Risk
EMP017277,20-01-2008,January,Male,Service,Yes,3,4,6.1,0.5,Low Risk
EMP017278,21-04-2008,April,Female,Service,Yes,1,3,5.9,0.43,Low Risk
EMP017279,08-02-2008,February,Female,Product,No,3,6,6.8,0.6,Low Risk
EMP017280,02-11-2008,November,Female,Product,Yes,1,2,4.4,0.37,Low Risk
EMP017281,30-09-2008,September,Male,Product,No,1,3,5.6,0.34,Low Risk
EMP017283,18-06-2008,June,Male,Service,Yes,3,6,7.3,0.55,Low Risk
EMP017284,18-08-2008,August,Female,Service,No,3,6,5,0.38,Low Risk
EMP017285,24-09-2008,September,Female,Service,No,3,7,7.2,0.73,High Risk
EMP017286,28-08-2008,August,Male,Service,Yes,1,4,5.5,0.41,Low Risk
EMP017287,23-05-2008,May,Male,Product,Yes,3,4,5.5,0.45,Low Risk
EMP017288,10-02-2008,February,Male,Service,No,3,6,7.7,0.59,Low Risk
EMP017289,16-06-2008,June,Female,Service,No,2,3,4.5,0.26,Low Risk
EMP017290,06-09-2008,September,Male,Service,Yes,2,3,5.3,0.38,Low Risk
EMP017292,21-07-2008,July,Male,Product,Yes,1,3,5.3,0.41,Low Risk
EMP017293,04-06-2008,June,Male,Product,Yes,3,6,6,0.57,Low Risk
EMP017294,30-05-2008,May,Male,Product,Yes,2,5,6.8,0.51,Low Risk
EMP017295,05-06-2008,June,Female,Product,No,2,6,6.6,0.51,Low Risk
EMP017296,20-09-2008,September,Female,Service,Yes,2,4,5.3,0.39,Low Risk
EMP017297,05-10-2008,October,Male,Service,No,1,3,5.5,0.46,Low Risk
EMP017298,14-02-2008,February,Female,Service,No,2,4,5.9,0.42,Low Risk
EMP017299,02-11-2008,November,Female,Service,No,2,2,4.3,0.27,Low Risk
EMP017300,26-03-2008,March,Female,Service,Yes,4,8,7.5,0.6,Low Risk
EMP017301,19-08-2008,August,Male,Service,Yes,3,6,6.1,0.5,Low Risk
EMP017302,22-05-2008,May,Female,Product,Yes,2,5,5.4,0.48,Low Risk
EMP017303,13-08-2008,August,Female,Product,Yes,3,6,5.1,0.4,Low Risk
EMP017304,06-09-2008,September,Male,Product,Yes,0,1,4.3,0.23,Low Risk
EMP017306,25-11-2008,November,Female,Product,Yes,1,3,6,0.43,Low Risk
EMP017308,01-06-2008,June,Female,Product,No,1,2,3.3,0.26,Low Risk
EMP017310,11-04-2008,April,Male,Service,No,4,10,9.9,0.97,High Risk
EMP017311,03-05-2008,May,Male,Service,Yes,2,3,5.6,0.49,Low Risk
EMP017312,29-03-2008,March,Male,Service,No,3,7,6.1,0.55,Low Risk
EMP017314,21-07-2008,July,Male,Service,No,1,4,7,0.52,Low Risk
EMP017316,23-11-2008,November,Male,Product,No,0,1,2.6,0.2,Low Risk
EMP017317,28-09-2008,September,Male,Service,Yes,3,8,8.5,0.77,High Risk
EMP017318,03-03-2008,March,Male,Service,No,2,5,7.8,0.66,Low Risk
EMP017319,02-10-2008,October,Female,Service,No,3,6,4.3,0.36,Low Risk
EMP017320,02-06-2008,June,Female,Service,No,1,3,2.3,0.16,Low Risk
EMP017321,19-05-2008,May,Female,Product,Yes,2,4,5.9,0.45,Low Risk
EMP017322,17-12-2008,December,Female,Product,Yes,2,3,4.1,0.28,Low Risk
EMP017323,07-09-2008,September,Male,Service,No,2,4,7.1,0.58,Low Risk
EMP017324,21-09-2008,September,Female,Service,No,3,4,5.7,0.44,Low Risk
EMP017325,19-12-2008,December,Female,Service,No,2,4,6.5,0.64,Low Risk
EMP017326,21-04-2008,April,Female,Service,Yes,2,4,6.1,0.41,Low Risk
EMP017327,21-06-2008,June,Male,Service,No,4,7,8.3,0.72,High Risk
EMP017329,03-03-2008,March,Male,Service,Yes,3,5,6.8,0.65,Low Risk
EMP017330,19-10-2008,October,Female,Product,Yes,4,8,8.7,0.79,High Risk
EMP017332,23-01-2008,January,Female,Service,No,3,5,5.7,0.44,Low Risk
EMP017333,21-10-2008,October,Female,Service,No,2,5,6.7,0.63,Low Risk
EMP017334,06-03-2008,March,Male,Product,Yes,2,5,6.8,0.68,Low Risk
EMP017335,03-03-2008,March,Female,Product,Yes,2,4,7.3,0.53,Low Risk
EMP017336,13-10-2008,October,Male,Service,Yes,3,6,7.2,0.65,Low Risk
EMP017338,27-03-2008,March,Female,Service,Yes,2,4,2.5,0.19,Low Risk
EMP017339,24-10-2008,October,Male,Service,No,5,10,8.9,0.85,High Risk
EMP017340,10-07-2008,July,Male,Product,Yes,1,3,4.3,0.33,Low Risk
EMP017341,06-10-2008,October,Male,Product,Yes,2,3,3.1,0.25,Low Risk
EMP017342,13-06-2008,June,Male,Service,No,2,6,6.6,0.52,Low Risk
EMP017343,06-11-2008,November,Female,Service,No,4,7,7.9,0.68,Low Risk
EMP017344,17-06-2008,June,Male,Service,No,2,5,8.7,0.69,Low Risk
EMP017345,19-12-2008,December,Female,Service,No,3,5,5.6,0.41,Low Risk
EMP017347,28-07-2008,July,Female,Service,No,3,6,6.4,0.46,Low Risk
EMP017348,21-03-2008,March,Male,Service,Yes,2,5,8.6,0.68,Low Risk
EMP017349,22-07-2008,July,Female,Service,Yes,0,1,2.4,0.06,Low Risk
EMP017350,24-09-2008,September,Female,Service,Yes,2,3,6.6,0.49,Low Risk
EMP017351,18-02-2008,February,Male,Product,No,2,4,6.9,0.62,Low Risk
EMP017352,03-12-2008,December,Female,Product,Yes,1,3,4.7,0.39,Low Risk
EMP017354,10-02-2008,February,Male,Product,Yes,1,2,2.4,0.18,Low Risk
EMP017355,10-07-2008,July,Female,Service,Yes,2,5,5.5,0.38,Low Risk
EMP017356,31-08-2008,August,Female,Service,No,3,6,7.7,0.63,Low Risk
EMP017357,18-12-2008,December,Male,Product,Yes,2,4,5,0.34,Low Risk
EMP017358,18-05-2008,May,Female,Service,No,3,6,5.8,0.55,Low Risk
EMP017359,18-03-2008,March,Female,Service,Yes,4,8,9.9,0.86,High Risk
EMP017360,05-06-2008,June,Female,Service,No,0,1,0,0,Low Risk
EMP017361,28-02-2008,February,Male,Service,Yes,2,4,4.9,0.38,Low Risk
EMP017362,10-08-2008,August,Male,Product,Yes,2,5,4.6,0.32,Low Risk
EMP017363,11-05-2008,May,Female,Product,No,3,5,4.3,0.38,Low Risk
EMP017365,07-02-2008,February,Male,Service,No,0,1,4,0.21,Low Risk
EMP017366,25-11-2008,November,Female,Service,Yes,4,7,5.8,0.56,Low Risk
EMP017367,11-09-2008,September,Female,Service,No,2,6,8.6,0.7,High Risk
EMP017369,27-07-2008,July,Male,Product,No,3,7,8.2,0.72,High Risk
EMP017370,11-02-2008,February,Male,Service,Yes,3,5,5.7,0.47,Low Risk
EMP017371,10-09-2008,September,Male,Service,No,3,5,7.4,0.68,Low Risk
EMP017372,13-10-2008,October,Female,Product,No,4,9,8.4,0.81,High Risk
EMP017374,26-07-2008,July,Female,Service,Yes,1,3,2.9,0.17,Low Risk
EMP017375,04-03-2008,March,Female,Product,Yes,3,5,6.5,0.45,Low Risk
EMP017376,21-08-2008,August,Male,Service,Yes,1,3,4.3,0.3,Low Risk
EMP017377,22-07-2008,July,Male,Service,No,2,4,4.6,0.33,Low Risk
EMP017378,30-10-2008,October,Female,Product,Yes,2,2,4.1,0.24,Low Risk
EMP017379,22-05-2008,May,Female,Service,No,2,6,6.2,0.53,Low Risk
EMP017380,09-05-2008,May,Male,Service,Yes,1,2,2.7,0.14,Low Risk
EMP017381,02-07-2008,July,Male,Service,Yes,4,6,7.8,0.59,Low Risk
EMP017383,07-01-2008,January,Female,Service,Yes,2,4,6,0.58,Low Risk
EMP017384,17-03-2008,March,Female,Product,No,2,5,5.5,0.49,Low Risk
EMP017385,11-06-2008,June,Male,Product,No,4,9,8,0.77,High Risk
EMP017386,16-06-2008,June,Male,Product,No,3,6,6.6,0.58,Low Risk
EMP017389,24-09-2008,September,Female,Service,Yes,2,5,6.9,0.53,Low Risk
EMP017390,24-09-2008,September,Male,Service,No,3,6,7.3,0.51,Low Risk
EMP017391,06-08-2008,August,Female,Product,No,3,7,8.3,0.85,High Risk
EMP017392,12-03-2008,March,Female,Product,No,3,6,6.3,0.48,Low Risk
EMP017394,11-07-2008,July,Male,Service,No,2,3,4.5,0.32,Low Risk
EMP017395,12-05-2008,May,Female,Service,No,1,4,5.1,0.3,Low Risk
EMP017396,22-02-2008,February,Male,Service,Yes,2,3,5.6,0.47,Low Risk
EMP017397,23-04-2008,April,Male,Product,Yes,1,2,4.7,0.35,Low Risk
EMP017398,06-11-2008,November,Male,Product,Yes,3,5,7,0.5,Low Risk
EMP017399,07-01-2008,January,Female,Product,Yes,0,1,2.4,0.06,Low Risk
EMP017400,06-10-2008,October,Male,Service,Yes,1,2,3.5,0.22,Low Risk
EMP017402,21-07-2008,July,Male,Service,No,4,7,7.2,0.69,Low Risk
EMP017403,13-08-2008,August,Male,Service,Yes,1,4,5.1,0.4,Low Risk
EMP017404,13-06-2008,June,Male,Service,Yes,3,6,7.7,0.65,Low Risk
EMP017405,26-10-2008,October,Female,Product,Yes,1,4,6.1,0.43,Low Risk
EMP017406,17-04-2008,April,Male,Product,No,3,5,6.2,0.53,Low Risk
EMP017408,15-05-2008,May,Male,Product,No,3,6,8.4,0.65,Low Risk
EMP017409,25-06-2008,June,Female,Product,No,4,9,7.5,0.72,High Risk
EMP017410,07-10-2008,October,Male,Service,No,1,4,6.1,0.5,Low Risk
EMP017411,23-03-2008,March,Female,Product,No,2,5,5.7,0.54,Low Risk
EMP017412,25-08-2008,August,Female,Service,Yes,3,7,8.8,0.73,High Risk
EMP017413,02-08-2008,August,Male,Product,No,3,7,7.7,0.56,Low Risk
